query_id	initial_retrieved_metric_value	reranked_all_metric_value	minimal_rerank_depth
1000709	5.784695375720383	5.574204958214865	0
1001443	13.630678014265037	13.630678014265037	0
1002683	7.511348621686288	7.397794657941457	0
1002767	13.630678014265037	13.630678014265037	0
1003368	13.243825207030495	10.302495428889369	0
1003601	12.674946521280482	12.251596973382327	0
1004707	13.630678014265037	13.630678014265037	0
1004922	12.918263640048993	12.31620364872103	0
1006098	13.630678014265037	13.630678014265037	0
1006300	13.630678014265037	11.179575565709593	0
1007	8.720377331020861	7.844589333752327	0
1007242	4.145945945252711	3.0177825608059994	0
1007827	13.630678014265037	13.630678014265037	0
1007871	8.583051623526913	8.16858580445829	0
100856	13.630678014265037	13.630678014265037	0
1013424	8.619600530854944	7.110577817939654	0
1013615	9.522979148486069	7.006453338089485	0
1015486	12.86666812285831	12.528329392297893	0
1017028	13.630678014265037	11.737888753550665	0
1017399	11.152891950063175	11.152891950063175	0
1018610	10.590754986500125	9.649107819603502	0
1019058	11.067147745909661	10.232163983358054	0
1019198	13.630678014265037	13.630678014265037	0
1019264	5.464263086904791	5.392789260714372	0
1019976	13.630678014265037	13.630678014265037	0
1020710	9.950652873459951	9.606558954525523	0
1021382	10.267907621978953	9.488179658288434	0
1021449	13.630678014265037	13.630678014265037	0
1023109	9.979767126388122	9.753472740857205	0
1023363	8.508517826611692	8.227922669819407	0
1024311	9.264559942294701	9.032853388557326	0
1026527	7.206613912320256	6.2637454786562206	0
1028676	10.627416230322392	9.09861264859356	0
1029090	10.930641320973095	10.532701312301057	0
1029559	7.80163950154093	7.058754046778498	0
1029618	8.616538242766456	8.386053486445807	0
1030588	4.184818934934552	4.1482368613282015	0
1032081	3.0070698857492903	2.7881669363434614	0
1032826	8.076388508756995	7.766569794746832	0
1033296	12.954760380712607	12.954760380712607	0
1033403	12.028618022937074	7.915477309155602	0
1033927	6.717295890504302	5.8461611555535535	0
1034783	12.954760380712607	12.942795211366514	0
1035058	8.947030576986766	8.587297193185591	0
1036295	13.014183141815327	12.324642621373972	0
1036485	13.297344680931705	11.509177744588243	0
1036600	5.892789260714372	5.874920804166768	0
1036645	13.630678014265037	13.329648018601056	0
1038905	8.172386617940376	7.565988435686441	0
1039681	2.0	2.0	0
1040068	13.014183141815327	12.450488370301299	0
1040154	13.052548361629261	13.028618022937074	0
1040633	13.630678014265037	13.200001456191645	0
1040694	3.18945462469975	2.763923995665121	0
1044289	7.449211658123238	7.210226004755012	0
1045590	13.329648018601056	12.75151836596528	0
1045600	13.630678014265037	13.630678014265037	0
1046614	10.808321768738919	8.456633678781827	0
1046750	13.630678014265037	13.329648018601056	0
1048273	13.630678014265037	13.630678014265037	0
1048549	9.83044980879545	7.4954041218492105	0
1048730	13.630678014265037	13.630678014265037	0
1050353	13.630678014265037	13.630678014265037	0
1051333	13.630678014265037	13.630678014265037	0
1051491	6.474235896161738	5.688831351514256	0
1051755	5.939029634984729	5.187352150980323	0
1051877	11.392253709687672	8.370694274597001	0
1052350	12.910491873697161	12.710683434375692	0
1053104	10.884715096414816	10.861841242640127	0
1053445	9.236095403304654	8.912457793033678	0
1054018	8.332538268664628	8.294065404626071	0
1055009	8.786088680512709	8.438320466057629	0
1055035	9.351035946316124	9.32315669531435	0
1056286	7.105165649733196	6.777735603601373	0
1056884	12.99974826069358	12.49974826069358	0
1057219	13.630678014265037	13.630678014265037	0
1057367	12.262138419754693	12.049200681945011	0
1058040	5.210226004755012	4.32337319752047	0
1059496	9.313413061707609	8.956188922605232	0
1062335	5.04874325232433	4.3433441277875025	0
1062784	0.8562071871080221	0.7868837451814152	0
1062818	12.815213137479308	10.481879804145976	0
1064655	12.418263640048993	12.177127602416956	0
1065184	13.630678014265037	13.630678014265037	0
1065339	10.35742870041714	8.279919154143506	0
1065587	13.630678014265037	13.052548361629261	0
1067223	7.251720854321151	6.563432828169181	0
1067844	8.557896779023897	7.309547822275673	0
1068703	9.225382728247945	6.431250580308339	0
1071513	7.911201042624262	7.732569206611501	0
1071874	5.860596036675301	5.520685484313657	0
1073399	13.630678014265037	13.630678014265037	0
1075557	10.411115146882656	10.18147308166749	0
1076910	13.630678014265037	13.630678014265037	0
1077432	11.200087351933249	9.723232343984135	0
1078138	12.524083822639215	12.301768767599283	0
1079515	8.911201042624262	8.005555448115059	0
1080057	7.86755580879431	7.166019422134201	0
1080749	6.748996447822394	6.708254137500101	0
1082240	7.475519087323785	5.8888578407677725	0
1082351	8.041026122042574	8.041026122042574	0
1082488	12.55428468658914	12.363007841187907	0
1082868	13.630678014265037	13.274470827157014	0
1083227	8.00438884956728	7.174489091659804	0
1083470	5.704775851351334	3.5915807480414905	0
1083589	7.3869034658758475	6.507822424993136	0
1083634	7.885791503398142	6.0907614654841105	0
1083736	5.595106944734643	5.118066694250937	0
1084517	13.630678014265037	13.630678014265037	0
1084832	12.552548361629261	11.426295841722562	0
1085235	13.052548361629261	11.287215746137344	0
1085310	9.436348598802718	9.278094464036363	0
1085421	13.630678014265037	13.315213137479308	0
1085678	10.057533797087702	8.846772884294458	0
1085741	4.746801352835673	4.418158345337613	0
1085928	10.984605551050896	10.96673709450329	0
1086708	13.315213137479308	13.297344680931705	0
1086713	10.91410396613192	8.647153166020313	0
1086763	11.092709361392052	9.245167853181517	0
1087577	13.630678014265037	13.630678014265037	0
1087791	13.630678014265037	13.630678014265037	0
1088075	11.781351991858978	10.79878723667458	0
1088134	12.763483535311373	12.34751647514866	0
1088406	10.051381763081482	10.033513306533877	0
1088648	7.171055516233945	6.4578291477850795	0
108871	11.684283383907852	11.666414927360247	0
1088964	9.195588635277392	8.772998914947642	0
1089001	7.183020685580039	6.566525813130329	0
1089032	13.630678014265037	13.630678014265037	0
1089424	5.888160216285263	5.854036310009977	0
1089441	8.372701737833076	8.285054236155371	0
1089490	5.318281904551781	3.754494511770458	0
1089577	9.425457406737108	9.278840277754519	0
1089830	8.798498606035398	8.78943636019696	0
1089861	9.510639452759188	8.888437302479854	0
1090280	9.87045873230197	9.81033162119105	0
1090401	8.684796543463063	8.017630484549729	0
1090562	12.643541073585558	12.4037501515102	0
1090652	7.164299780196734	6.5235404972769295	0
1090662	8.666521315936086	6.547780936400053	0
1091254	13.630678014265037	13.297344680931705	0
1091482	10.440477575847131	10.333438628044714	0
1091494	9.375437688776424	8.835947872743514	0
1091634	13.630678014265037	13.630678014265037	0
1091922	13.297344680931705	12.99974826069358	0
1091923	6.8326241644062335	5.351868433383179	0
1092032	6.922818895979957	5.836964824737866	0
1092103	13.040583192283167	12.695284689603742	0
1092228	13.630678014265037	13.630678014265037	0
1092255	13.630678014265037	13.630678014265037	0
1092535	6.291710625399599	5.331411203039995	0
1092611	13.297344680931705	12.813148648957103	0
1092912	11.698443648240666	10.288716987231435	0
1093029	12.379819812818013	11.931886526937918	0
1093040	13.630678014265037	13.630678014265037	0
1093221	8.903206826147914	8.276930334894242	0
1093258	13.630678014265037	13.630678014265037	0
1093479	13.630678014265037	13.341613187947148	0
1093680	11.746512968738196	11.734547799392102	0
1094112	6.80541884523126	6.449211658123238	0
1094254	13.630678014265037	13.630678014265037	0
1094331	12.884536579405916	12.297344680931705	0
1094390	12.959005950371285	12.941137493823682	0
1094971	13.341613187947148	13.315213137479308	0
1095110	12.75151836596528	12.739553196619186	0
1095638	10.1987182650296	10.169534353074026	0
1095686	9.556996419643811	7.8126672479894514	0
1095754	9.59137825968562	9.249068576255455	0
1095927	13.630678014265037	13.630678014265037	0
1096044	13.630678014265037	13.630678014265037	0
1096266	13.630678014265037	13.630678014265037	0
1096318	12.774470827157014	11.350950050574518	0
1096395	13.630678014265037	13.630678014265037	0
1096713	6.032760767290031	5.868275181759838	0
1096895	13.630678014265037	13.630678014265037	0
1097016	9.891032442920261	9.355374137242096	0
1097114	12.276128544699848	11.235916886295753	0
1097182	13.329648018601056	13.329648018601056	0
1097262	10.691648379280307	10.07425561685617	0
1097422	7.350406725212233	5.3326241644062335	0
1097611	9.499926777702479	8.753785342843358	0
1098036	9.527046201135848	9.221482005174005	0
1098356	9.929162120439162	9.72398970214688	0
1098828	12.999748260693579	12.350950050574518	0
1098851	5.024407690378696	4.668898406444445	0
1099107	12.609906634209775	12.459005950371285	0
1099487	10.063721458808363	8.824828426707432	0
1099683	6.949119036855944	4.318281904551781	0
1099776	12.680849808481995	12.6401074981597	0
1100039	3.7533279132226793	2.9769476292164105	0
1100405	8.6566206351122	8.073503077612324	0
1100454	6.95980101503999	5.779018794763418	0
1100467	12.584930306715659	12.38087629773551	0
1100797	13.630678014265037	13.630678014265037	0
1100952	13.630678014265037	13.630678014265037	0
1101002	12.239264565980005	11.657975954707304	0
1101211	4.871887274194594	4.525690881540741	0
1101263	12.421618608057804	10.837427073277446	0
1101990	10.38343190525277	10.259781251312164	0
1102249	10.428983603430263	10.428983603430263	0
1102424	13.630678014265037	13.630678014265037	0
114451	12.973440831493033	12.288538470222536	0
114688	11.363905731162331	11.067069138492615	0
116491	12.695284689603742	12.523639066462621	0
117956	13.630678014265037	12.630678014265037	0
121719	13.200001456191645	12.453860021332522	0
129341	13.630678014265037	13.630678014265037	0
129524	5.545802343619451	5.123212623289701	0
131754	12.60946187803318	12.324642621373972	0
135081	12.643541073585558	11.010835462131077	0
135243	10.857674280398495	10.248899007636199	0
135321	13.630678014265037	13.630678014265037	0
136341	13.630678014265037	13.630678014265037	0
139574	13.630678014265037	13.630678014265037	0
13989	13.630678014265037	13.630678014265037	0
142831	9.986341876010774	9.75306596987783	0
144815	13.630678014265037	13.630678014265037	0
146055	13.040583192283167	11.996314685267723	0
147649	9.402583552962419	9.388148671840671	0
149142	4.543559338088345	4.543559338088345	0
15177	8.855590639448218	7.7893486380381685	0
152682	11.32316342084004	10.566168779112528	0
155234	10.920452009510024	10.785190790538284	0
157753	7.591464155427224	7.481109772539142	0
158129	12.887618019922474	12.666414927360247	0
162163	10.71259827634447	10.179408593145281	0
162879	7.917549086002367	6.4992908310729	0
162886	8.429881493404688	7.0221646848475885	0
164510	6.674489091659804	5.168671700199898	0
166158	9.366094100623366	8.028921968610726	0
16973	12.954760380712607	12.184283383907852	0
171399	8.559160817757872	7.992018456967737	0
171782	11.836607790720064	11.760855228592648	0
173110	6.236447538213953	4.9070935353716045	0
174352	9.559820735734423	9.015552228718978	0
178862	13.630678014265037	13.630678014265037	0
179286	8.448194706128888	8.276549082987767	0
185276	12.774470827157014	12.710683434375692	0
186932	13.630678014265037	13.630678014265037	0
189052	13.630678014265037	13.630678014265037	0
190212	13.630678014265037	11.685273895149573	0
190383	11.039103991749236	8.206575927123035	0
191224	11.4037501515102	9.335073954116059	0
194846	10.533513306533877	10.363320443174059	0
194947	11.000371533879074	10.969725913752555	0
195826	9.463023266059492	8.36786995850639	0
19767	11.46829490245427	8.320403530699277	0
201114	13.028618022937074	11.96401134759837	0
202247	10.062783114231056	9.05187442980246	0
202415	9.796043997406672	6.5454832947988715	0
20931	11.778723685140253	11.032137494104537	0
211468	6.0979172469750065	6.0979172469750065	0
213265	12.540583192283167	12.169941124053397	0
213660	8.13263967748152	7.90529775542275	0
214319	7.835166575383353	7.5935593408220905	0
216302	5.6009176106688585	4.977988799099439	0
21679	9.32889547935721	9.227385292375518	0
218294	8.825351790301072	8.76830611970671	0
222550	5.430060010413588	4.57027199054234	0
223041	13.243825207030495	12.99974826069358	0
224815	4.854919177027076	4.636341921777915	0
225882	11.641765215702533	10.119016790592596	0
22711	11.315836410664803	11.041113844201368	0
232217	4.373989747914021	4.017782560805999	0
239850	10.587118676176692	9.404648041484625	0
242858	13.630678014265037	13.630678014265037	0
247083	8.779919154143506	8.446585820810173	0
247942	11.75742165316679	11.742986772045043	0
250155	13.630678014265037	13.630678014265037	0
252269	4.850671137962738	4.076393327675897	0
258425	13.630678014265037	13.630678014265037	0
263670	5.3117361917367045	5.005805847015315	0
269228	13.630678014265037	13.630678014265037	0
273645	13.630678014265037	12.99974826069358	0
277267	11.299625671660031	10.801690160182238	0
277623	11.258790740070442	10.743165289053945	0
281914	13.630678014265037	13.315213137479308	0
290499	12.973440831493033	12.710683434375692	0
294435	10.390211612636953	10.252559289306603	0
299023	8.298053849858803	8.1228555892719	0
302052	9.055368381897027	8.278409535428175	0
30211	10.476214488942341	9.109092170571294	0
306336	13.630678014265037	13.630678014265037	0
31123	11.982058321154875	11.62777509075738	0
3151	12.436053489179551	12.406219863285854	0
317280	9.63944758018315	9.508517826611692	0
323382	13.243825207030495	12.710683434375692	0
323998	11.338710264439493	10.114252113460308	0
329254	13.630678014265037	13.630678014265037	0
337194	9.324009144150052	8.624872167249721	0
340197	4.684297151216396	4.617583952877123	0
341089	8.440741988597637	8.184818934934551	0
349916	10.615490593899443	10.473619348501932	0
363651	10.160256945435632	9.98695360475168	0
37485	11.148724987821542	10.26303630972912	0
381403	9.744415313937669	8.805388148358599	0
388314	7.166494875183456	4.70009889637784	0
394782	12.567907573478065	9.618524123871618	0
398447	11.60490123698269	10.961286941099614	0
400868	8.593466719554796	6.850406725212233	0
401825	13.630678014265037	13.630678014265037	0
401855	5.103545917387585	4.713978907692711	0
402572	4.543559338088345	4.340317323341019	0
406541	13.630678014265037	13.630678014265037	0
409387	8.735916886295753	7.4345196525755455	0
413071	13.630678014265037	13.630678014265037	0
422827	12.098553193604586	12.077603296540422	0
424365	6.284695375720383	5.996579098018229	0
425246	11.422609119299526	6.74381253358641	0
425771	7.404912454235132	6.472085511897927	0
428623	9.500371533879074	8.768220223965104	0
432793	10.68147308166749	10.454100462736056	0
43762	12.725118315497438	10.777337105873617	0
440465	11.163315994480703	10.887796536931374	0
441793	8.869175541139924	8.502029251421908	0
442189	8.749984529361274	7.371356622276394	0
442850	3.209387569769561	3.06142779463595	0
446463	11.80858800790661	10.691335777294155	0
44686	7.1547141707646595	7.025690881540741	0
449124	13.341613187947148	13.028618022937074	0
450523	4.997288266945328	3.748205923381328	0
453459	10.849876073294034	9.072972425694125	0
454741	9.849508835237806	9.548478839573825	0
456357	6.9304121453228875	6.5966340558129595	0
457394	7.744823006596777	7.152891950063174	0
459691	6.9933016481297825	6.38361042226167	0
460734	13.315213137479308	12.166414927360247	0
465250	8.72567293876261	5.996321164251707	0
471007	11.961108424090712	11.294441757424046	0
472211	9.348225644075761	8.01925694242103	0
47228	13.630678014265037	13.630678014265037	0
474427	12.45694146184908	12.45694146184908	0
480154	13.630678014265037	13.630678014265037	0
486358	4.210226004755012	4.210226004755012	0
488858	0.0	0.0	0
489917	5.894853749236579	5.148712314377457	0
490271	9.361614536395578	8.265762056634042	0
490967	13.329648018601056	12.959005950371285	0
491022	13.630678014265037	13.630678014265037	0
495919	8.216851134327708	7.964165646718595	0
501712	13.329648018601056	12.657975954707304	0
503016	1.4220590684115513	0.8010299956639813	0
503383	13.630678014265037	13.630678014265037	0
504670	13.630678014265037	13.630678014265037	0
507070	13.630678014265037	13.630678014265037	0
512363	13.630678014265037	13.630678014265037	0
520418	13.274470827157014	12.99974826069358	0
532888	6.975715096695671	6.174489091659803	0
533285	12.996314685267723	12.36666812285831	0
533371	12.265219860271252	10.954760380712607	0
536514	13.008279854613816	12.669941124053397	0
539619	10.517795234250086	10.298053849858805	0
540262	7.640995184095701	7.587475710194492	0
540970	8.77375627311039	7.5599992527433235	0
545604	12.887618019922474	12.829648018601056	0
545760	5.710226004755012	5.656706530853804	0
546145	7.899859146463662	7.4322103946774	0
547301	13.200001456191645	12.6401074981597	0
551309	13.630678014265037	13.630678014265037	0
554432	10.863827123745287	10.329066708041552	0
556731	12.985406000839125	12.146481982290435	0
557266	8.038061274140283	7.064461324608123	0
559161	11.910577769438769	11.779562120125705	0
561707	11.131208666183236	10.49974826069358	0
565683	13.630678014265037	13.630678014265037	0
56775	8.897106958806113	7.547780936400053	0
567974	10.772998914947642	10.15673074874248	0
568707	4.751060936344601	4.252310961228327	0
569646	11.865384931696266	8.874002421358107	0
571100	13.200001456191645	11.723053826975233	0
574002	12.829648018601056	12.129198813731104	0
576057	12.410936629873756	12.268041706956206	0
581877	12.692814977828087	12.196653776507393	0
589509	13.200001456191645	12.910491873697161	0
590866	9.684906657093345	9.43966558161431	0
593981	13.630678014265037	13.630678014265037	0
600134	7.466556751077204	7.3204654550939114	0
601337	8.184578493531017	7.3273543544286435	0
602040	9.803983577812945	9.216593200561189	0
603889	12.063635563066757	11.066216689656914	0
604791	10.507619936637266	9.67014361240927	0
606624	12.167431879354599	11.7464203474709	0
607878	10.688747925178308	9.516058909290205	0
611468	7.684818934934552	6.392789260714372	0
614598	10.063721458808363	9.263826555478927	0
619248	7.7831477718078315	6.954998352710483	0
620623	11.551203246072582	11.1987182650296	0
622062	9.315508247102475	8.84115575832647	0
624080	13.630678014265037	13.630678014265037	0
625363	13.630678014265037	13.630678014265037	0
625590	13.130678014265037	12.310207740252224	0
628255	13.630678014265037	13.630678014265037	0
633712	8.992245163212285	8.432703340089642	0
633824	11.996314685267723	11.392709312891164	0
636551	12.540583192283167	11.820841807891888	0
636826	12.918263640048993	12.769324898118251	0
637185	9.455758180278888	9.01806637252628	0
63801	9.569250219629085	9.438320466057629	0
638851	13.243825207030495	13.243825207030495	0
640754	7.221308387273607	6.760430965250288	0
645252	11.705678037148607	11.079846302071529	0
645951	11.618524123871618	11.362482008188607	0
647136	8.98052448455087	8.16505960776514	0
647687	13.630678014265037	13.630678014265037	0
654870	13.630678014265037	13.630678014265037	0
655433	13.630678014265037	13.630678014265037	0
655500	7.7947061701745515	7.3461611555535535	0
661139	13.630678014265037	13.630678014265037	0
66388	9.02163403292939	8.012789837023	0
669979	9.629463226481612	8.950831390468851	0
671957	2.7201861405678747	2.61649487244971	0
673654	8.420630526518925	7.674489091659804	0
676272	12.648546470812642	11.953281180178676	0
678761	13.630678014265037	13.630678014265037	0
687816	11.999748260693579	11.457355521153014	0
68832	9.395513667213129	8.814755707858628	0
688338	13.243825207030495	11.822930267761066	0
690606	6.864396850157386	5.20175633522941	0
691512	8.250437663159106	7.507822424993137	0
695238	5.174489091659804	3.543559338088346	0
696844	13.630678014265037	13.329648018601056	0
69894	9.587118676176692	9.517795234250086	0
700571	10.7036135486264	10.145729443046589	0
702301	13.630678014265037	13.341613187947148	0
705899	7.183740058545567	7.159523558619856	0
711722	9.673958439741604	8.06718573110688	0
71219	13.630678014265037	13.630678014265037	0
71275	10.4017715587296	9.932729780842273	0
716567	13.630678014265037	13.630678014265037	0
71752	8.825351790301072	8.122948210539196	0
718056	13.341613187947148	12.351042671841812	0
721670	11.51599698489557	10.934481667378325	0
722615	3.261859507142915	3.261859507142915	0
723670	9.994336092487123	9.433229173088938	0
72935	13.630678014265037	13.630678014265037	0
737347	7.396411557187557	5.754494511770458	0
74717	10.98977792084229	9.626233965828813	0
749752	7.808852420657118	7.481336478783689	0
75231	9.201077863174971	9.017833219447306	0
752519	7.203792065635302	7.0119820989102095	0
754509	13.630678014265037	13.630678014265037	0
756685	7.868997024131023	7.742264929673858	0
757371	10.369089645398317	10.369089645398317	0
757441	8.484160794874303	8.435331646808367	0
759006	13.243825207030495	12.630678014265037	0
759062	13.630678014265037	13.630678014265037	0
760977	11.746512968738196	10.361255954651853	0
766962	13.630678014265037	13.630678014265037	0
768299	13.028618022937074	12.406219863285854	0
776584	3.6309297535714578	3.6309297535714578	0
780850	13.630678014265037	13.630678014265037	0
78184	12.305962170593546	11.762138419754693	0
783421	7.981948207524593	5.849242596070112	0
785665	10.478336115089837	9.94914325474462	0
785677	12.10272015584622	11.801690160182238	0
787663	13.630678014265037	13.630678014265037	0
788396	10.048300322564923	8.69061393492297	0
797502	6.043559338088346	6.043559338088346	0
802306	4.436965146462523	4.436965146462523	0
804397	13.630678014265037	13.630678014265037	0
807562	13.630678014265037	13.630678014265037	0
811276	13.630678014265037	13.630678014265037	0
816388	6.309165022643271	5.2075382430473125	0
821068	13.630678014265037	13.630678014265037	0
821471	7.972085511897927	6.859116836141369	0
822937	13.630678014265037	13.630678014265037	0
82379	7.2637454786562206	6.9711544556451805	0
827984	5.2618595071429155	2.405559698767598	0
828514	8.561341898894346	7.448509777520698	0
830228	13.630678014265037	13.630678014265037	0
830342	7.8104721530027295	7.326830990835003	0
83037	12.152072667505793	10.709430940086307	0
831601	13.630678014265037	13.630678014265037	0
846	10.774556722898621	10.192900873569693	0
851868	13.630678014265037	13.630678014265037	0
857916	12.630678014265037	12.297344680931705	0
86149	13.630678014265037	13.274470827157014	0
864008	13.630678014265037	13.630678014265037	0
865487	11.23038083715047	10.778723685140253	0
866336	3.1567065308538043	2.8238179536970645	0
878876	10.076436697992644	9.702330357464355	0
888774	8.0287723220573	7.128218020516785	0
889734	9.41544661228294	8.771746420658259	0
89406	11.842511077921577	11.622769693530294	0
894643	11.863320443174059	11.150906068958015	0
897497	10.366754018599917	9.866754018599917	0
898368	13.630678014265037	13.630678014265037	0
898655	5.885424265341916	5.525690881540741	0
